date,value,breadth_200,breadth_50
2023-04-19,4154.52001953125,65.789474,60.86370086669922
2023-04-20,4129.7900390625,62.753033,60.93117650349935
2023-04-21,4133.52001953125,61.94332,59.51417032877604
2023-04-24,4137.0400390625,62.145752,59.24426396687826
2023-04-25,4071.6298828125,55.465584,55.2631581624349
2023-04-26,4055.989990234375,50.60729,49.32523727416992
2023-04-27,4135.35009765625,56.47773,46.76113510131836
2023-04-28,4169.47998046875,61.94332,50.94467035929362
2023-05-01,4167.8701171875,59.51417,58.2995974222819
2023-05-02,4119.580078125,53.846157,57.28745142618815
2023-05-03,4090.75,50.0,52.766534169514976
2023-05-04,4061.219970703125,49.292927,47.00064214070638
2023-05-05,4136.25,54.747475,48.92010625203451
2023-05-08,4138.1201171875,54.545456,52.121212005615234
2023-05-09,4119.169921875,52.525253,54.747474670410156
2023-05-10,4137.64013671875,54.141415,53.93939463297526
2023-05-11,4130.6201171875,51.717175,52.32323455810547
2023-05-12,4124.080078125,52.323235,51.78451410929362
2023-05-15,4136.27978515625,52.727272,51.71717325846354
2023-05-16,4109.89990234375,47.474747,49.76431020100912
2023-05-17,4158.77001953125,50.90909,49.898990631103516
2023-05-18,4198.0498046875,54.545456,50.10101191202799
2023-05-19,4191.97998046875,53.333336,52.727274576822914
2023-05-22,4192.6298828125,54.141415,53.53535461425781
2023-05-23,4145.580078125,50.707073,50.572391510009766
2023-05-24,4115.240234375,47.67677,44.71380615234375
2023-05-25,4151.27978515625,45.656567,38.38383992513021
2023-05-26,4205.4501953125,47.878788,36.700337727864586
2023-05-30,4205.52001953125,47.272728,37.64309819539388
2023-05-31,4179.830078125,45.050507,37.37373733520508
2023-06-01,4221.02001953125,47.878788,37.37373733520508
2023-06-02,4282.3701171875,58.181816,43.56902313232422
2023-06-05,4273.7900390625,56.565655,49.494948069254555
2023-06-06,4283.85009765625,58.38384,54.814812978108726
2023-06-07,4267.52001953125,61.010098,56.56565602620443
2023-06-08,4293.93017578125,62.222225,59.8653195699056
2023-06-09,4298.85986328125,61.616165,62.02020263671875
2023-06-12,4338.93017578125,62.222225,62.15488052368164
2023-06-13,4369.009765625,64.84848,64.3097635904948
2023-06-14,4372.58984375,63.434345,65.9259262084961
2023-06-15,4425.83984375,69.69697,69.02356974283855
2023-06-16,4409.58984375,69.49495,70.70707194010417
2023-06-20,4388.7099609375,65.252525,71.04376983642578
2023-06-21,4365.68994140625,65.85858,69.76431020100911
2023-06-22,4381.89013671875,63.23232,66.66666666666667
2023-06-23,4348.330078125,60.000004,63.43434397379557
2023-06-26,4328.81982421875,62.62626,61.88552220662435
2023-06-27,4378.41015625,65.454544,63.56902186075846
2023-06-28,4376.85986328125,63.636364,66.6666653951009
2023-06-29,4396.43994140625,68.28283,69.89898681640625
2023-06-30,4450.3798828125,69.49495,72.65992991129558
2023-07-03,4455.58984375,71.71717,77.17171478271484
2023-07-05,4446.81982421875,71.31313,79.86531829833984
2023-07-06,4411.58984375,68.08081,79.59595998128255
2023-07-07,4398.9501953125,67.87879,77.97979736328125
2023-07-10,4409.52978515625,70.70707,76.36363474527995
2023-07-11,4439.259765625,74.34344,78.24915568033855
